Date,Close,Volume,Daily_Return,MA_7,MA_21,Price_Range,Volume_Change
2020-10-23,0.0029268882606161093,0.00031401803802253846,0.501236785461005,0.002639063826515713,0.0032353485700159753,0.004654143457907155,0.40456734893110097
2020-10-24,0.002739842977281832,8.45313213131247e-05,0.4024064190330346,0.0024698160114638547,0.0031040782293046887,0.0008100843913249759,0.20297084162713838
2020-10-25,0.002257284934573365,0.0001730591838361253,0.2534094045543408,0.0022207381161531625,0.002953584217386296,0.006337336083971623,0.5183106143218468
2020-10-26,0.0018615471264978303,0.0004253317707885383,0.28284275963462246,0.0020032869723862236,0.0027527609733820754,0.012184091337461025,0.678484891267257
2020-10-27,0.0019576403231556594,0.0004832184095549955,0.5470993047709533,0.0018991524355471247,0.0026564954330241747,0.0052920610833451604,0.44499438277251285
2020-10-28,0.0011033349313374031,0.0006417702853560168,0.018852483058459324,0.0016655296033691487,0.002490879038455654,0.018878667969235575,0.5117931667764298
2020-10-29,0.0008661977065939006,0.00011045430439126394,0.34192826152267675,0.0013581465439110128,0.002297470417082053,0.00634971592439697,0.092030200195729
2020-10-30,0.0009143104478582477,0.00014000436356237129,0.5249434288862875,0.0010554426628064028,0.0020705480215445727,0.004185747934077882,0.43863194256415977
2020-10-31,0.0012998474426607846,1.8161285220816465e-05,0.7468727816042978,0.0008388586210168383,0.0018917840063073848,0.0037676273903152245,0.25951716004621095
2020-11-01,0.001529313937046104,4.325543332381142e-05,0.6343499899319395,0.0007293673780516133,0.001721004365025306,0.004130763518618802,0.44070810581311837
2020-11-02,0.001041327548252033,1.3294355931753267e-05,0.20346877036015926,0.0006060013903521058,0.0014910914706937868,0.006940750066151752,0.3585015011221833
2020-11-03,0.0008013928936239246,2.329470529138024e-05,0.3384893071448586,0.0004320947805217636,0.0012860339132523121,0.0,0.41758181651241005
2020-11-04,0.0007238733732964882,0.0003086771454719852,0.44088378377043425,0.00037502146607854003,0.0010954974423620124,0.00462237234152811,0.837081180068256
2020-11-05,0.0007741706815821633,0.00016320119341827627,0.5272747482452734,0.0003611800446631898,0.0009175952323330714,0.008404523419723472,0.2747963686137983
2020-11-06,0.0027472616244245537,0.0009616399850429807,1.0,0.0006368669927676084,0.0008689177545732887,0.03481660105497679,1.0
2020-11-07,0.003205976757792473,0.002654158454828497,0.7204953007614109,0.0009235603757116306,0.0008338257813068741,0.04188058720473817,1.0
2020-11-08,0.0036895630224972166,0.0011599430019295282,0.7188759700834197,0.0012484749097850549,0.0008219130856143026,0.016366974950759165,0.11230668329183108
2020-11-09,0.0031931256017220582,0.0007074644534711391,0.2744921740742231,0.001572118357511509,0.0008158341293120963,0.011958179018783509,0.22799479445773302
2020-11-10,0.004044156686967375,0.000587916173139185,0.8911646119638921,0.002059849653925569,0.0008900579986111535,0.016756856454687132,0.33648881243591633
2020-11-11,0.0030901997935802008,0.0004535347240408441,0.09019691467836743,0.0024157594661274153,0.000913141632231833,0.017811506394798223,0.31909157734424676
2020-11-12,0.0026906048810391046,0.0003145222430353489,0.3035454217451855,0.002704002766028596,0.0009014673076686687,0.01107446576815091,0.30207992668722206
2020-11-13,0.003162628620569351,0.00032130295943220185,0.7288960478916915,0.0027664764756256894,0.0009140179170086865,0.006903382102114123,0.4077985368732556
2020-11-14,0.002759972631477936,0.0001169278560232511,0.30385757467147817,0.0026993947562664366,0.0009150896020863495,0.006625806574280428,0.22663639929090232
2020-11-15,0.003249705101259835,0.0007315351878889432,0.7354639949154173,0.002633237463341347,0.0009679251785472817,0.01650214277553105,1.0
2020-11-16,0.0040727443112147195,0.0009387030232594693,0.8753195307165852,0.0027655374398032695,0.0010856473710671938,0.02189339194870005,0.5128181306290354
2020-11-17,0.0038664273816929285,0.0006408592819015093,0.40615643997251316,0.002738805876853723,0.0011872695145547776,0.008644133517835422,0.26792896994847204
2020-11-18,0.0035282732431749257,0.0004975903330056996,0.3472365970220656,0.002804694774445956,0.0013163710966154442,0.009206717749514055,0.3182855835314019
2020-11-19,0.0033798225939347887,0.0002353978069316667,0.42636436852209314,0.002908357288907288,0.001450194273922117,0.006525854079831321,0.22328307429156938
2020-11-20,0.0034520802818602285,0.00029154449005238195,0.5260093326044349,0.0029518925702313225,0.0015853029069443038,0.0077466346251677766,0.45703020584744325
2020-11-21,0.004564929157525747,0.0008292353853090591,0.99707967138292,0.0032233689535027194,0.001759132984554406,0.02815430514266479,0.8841587544712424
2020-11-22,0.0036439604750132535,0.0006022887412783863,0.12603455330167662,0.0032826673473461713,0.0018717149055946158,0.020752829957716653,0.2904249552704788
2020-11-23,0.0041543110391298365,0.000547857925896838,0.718831633247807,0.0032949354767831526,0.002037447407588255,0.012011537976131383,0.3688744050950126
2020-11-24,0.004121679907598891,0.001107522969970567,0.47937879151105045,0.0033333270012070515,0.0022142165667487805,0.018741127854247332,0.762126997039801
2020-11-25,0.004129700316692652,0.0010978130820829255,0.4963413691330449,0.003423785272286632,0.0023955397964865776,0.016693700817371714,0.3980586379028064
2020-11-26,0.0027057331117328522,0.001576480928576819,0.0,0.0033223981352622474,0.0024983744807191973,0.035517753394070754,0.5937635821329963
2020-11-27,0.002530789672892759,0.0004201198745454588,0.4057294515084868,0.003183830452963529,0.0024868497044895953,0.008990110080240695,0.05304745950899675
2020-11-28,0.0026510167152994386,0.0003236554277582743,0.5544047514303834,0.002895966440608937,0.0024573041201270745,0.0044731289281391825,0.3296713319615304
2020-11-29,0.0027527519506035016,0.0,0.5441053389110821,0.002761923285853761,0.002407429122943421,0.0013519594080408396,0.1252877560705309
2020-11-30,0.0029534902091864317,0.00015103644894960688,0.59247205007909,0.0025813125668887977,0.0023946711454958898,0.0024577541679645445,0.6471373716032107
2020-12-01,0.0029900283992880207,0.0003931141078323463,0.51061702279517,0.002411105332439473,0.002338550282969213,0.009564046159917593,0.678748882525394
2020-12-02,0.0035297163617661895,0.0005691026975914413,0.7521814814732674,0.0023208641151282973,0.0023619497583363585,0.01197123540123353,0.5384699288195519
2020-12-03,0.0034713986443867554,0.0007013396783161059,0.4668180413980459,0.002436024844265407,0.0024035185312899663,0.005009310448335787,0.4850861824079622
2020-12-04,0.002523044936452973,0.00016881185880086099,0.06442068324832328,0.0024348599890416265,0.0023694676587063075,0.01447637386970475,0.10875924497393669
2020-12-05,0.002999596460563309,9.443338498096008e-05,0.736700900613595,0.0024872884919779877,0.002382225020525922,0.006405868912444111,0.31972989074938385
2020-12-06,0.0025164334181377356,6.0232601599513006e-05,0.26122451952298,0.0024517447547366877,0.0023431862813096576,0.007350479731556559,0.35794126598798065
2020-12-07,0.0024268971603099605,1.6736054777770316e-05,0.4471523894341734,0.002372541973782254,0.002255562827148121,0.001318431039649683,0.34143225386694875
2020-12-08,0.0017835035506050412,0.00030268359373014306,0.1594901733634732,0.002191073335883964,0.002144669795109899,0.0087089233995221,0.8455370930385668
2020-12-09,0.0017716773787648313,0.00025328099697803413,0.4862444517050138,0.0019266536349838142,0.0020511501768872295,0.007538927437335775,0.35836205461186327
2020-12-10,0.001429639308576684,1.6686882627851688e-06,0.29768334158690923,0.0016195606762353732,0.0019473241347075327,0.003801674148049955,0.16217957829646637
2020-12-11,0.0009269164587833523,0.00012509342192001098,0.18985844942448327,0.001379493295054165,0.0018128866346151873,0.004996579157508014,0.6013837879562103
2020-12-12,0.0011066675176996024,5.5426800501587944e-05,0.6110901610826256,0.001094785327974421,0.001628771827775848,0.002093792131215272,0.3179959757988295
2020-12-13,0.0013959022486637815,0.00013185860718488722,0.6771212408581526,0.0009262506597751061,0.0015090871858328163,0.008585318292989932,0.509450908075626
2020-12-14,0.0014975204618513076,0.00014842727738558132,0.5545977181493096,0.0007864667806881552,0.001367641993162894,0.002274226767819241,0.42161027053904115
2020-12-15,0.002153346168189565,0.0007812785904238597,0.8840807525929282,0.0008420933482827337,0.0012628496367797842,0.010453874647552354,1.0
2020-12-16,0.0022423037909668035,0.0007113914855394139,0.54094113275292,0.0009128784084283872,0.0011623663064379182,0.008052282253895007,0.36614566984523017
2020-12-17,0.0018350386106055312,0.0005463422046320112,0.2762534139866514,0.0009738529165161389,0.0011160112973070332,0.005865988376762002,0.3119147113166099
2020-12-18,0.0019132833905326808,0.0001019713173217293,0.5372273677886891,0.0011222084715367033,0.0010831358061673523,7.554426400082498e-05,0.11544716790738746
2020-12-19,0.0017963038274943551,0.00017321807024664828,0.4276251914658672,0.0012259339455045742,0.0010376316440677963,0.0023346586645158806,0.4920540149632732
2020-12-20,0.0013886075617077446,0.00017311163803657452,0.261078413088676,0.001224836780446389,0.0009650057970901991,0.006515547796780273,0.40180774466134545
2020-12-21,0.0013045620925969262,0.00012861418301899578,0.4419651955594699,0.0011958146741235147,0.0008772183150264953,0.004043419307356625,0.3531476772106689
2020-12-22,0.0011042387306089843,0.0002887650035090204,0.3696707087515243,0.001038022567384454,0.000776820532339957,0.0023054707085946495,0.5934697402473185
2020-12-23,0.0,0.0006234018206954368,0.0,0.0007007665090901808,0.0005889015389763134,0.025952011485961473,0.703333486822994
2020-12-24,0.0006080658815755544,0.0001815342002115134,0.9716761749185802,0.000516222386258011,0.00043646022208155156,0.010491532558171982,0.13938692336516773
2020-12-25,0.000930090394608115,0.00018872013263284294,0.717333239961087,0.00036834421039090917,0.0003516527238870675,0.0027545540328107717,0.40967883058932764
2020-12-26,0.00045996398599497477,3.863119994989975e-05,0.1842630929868569,0.00016735061206525365,0.0002164449255200344,0.004848135293784596,0.2420830083155928
2020-12-27,0.0003777228776612471,0.0003602648259730904,0.43403740057648516,1.530743874279296e-05,0.00010258185815972994,0.005319992604077729,0.8734810186909567
2020-12-28,0.0012027880041000222,0.0003826307695722693,1.0,0.0,3.741136375572888e-05,0.011378057412023967,0.4200692405835964
2020-12-29,0.0018183969555429962,0.0011848054724298684,0.8784963016694904,0.00010741371838640656,3.926905793251792e-05,0.016181593649741085,1.0
2020-12-30,0.0012795045584420624,0.0003823650406953562,0.1874936958353225,0.0002998589462311447,1.306621003294324e-05,0.006091162649594423,0.09843676208478858
2020-12-31,0.0011842143277696294,0.00038820498075074284,0.4340797622683218,0.0003865151588008089,0.0,0.003834982859939595,0.4065210887026183
2021-01-01,0.00246923280182915,0.0011477235761546923,1.0,0.0006180114901650421,8.211156504610382e-05,0.021322926441747075,0.9950849540803086
2021-01-02,0.0023031317021266215,0.001496354412116397,0.40739841376693275,0.0008952350676401525,0.00014581026547671756,0.014703894073973347,0.5370218756356077
2021-01-03,0.003709560390822454,0.0028679208674443376,1.0,0.0013963635904979989,0.0002689873892171924,0.036613733901506795,0.8335922113465322
2021-01-04,0.004964154964734849,0.003154044347748385,1.0,0.0019620959413294923,0.00045354795991856683,0.03983284386250037,0.4537097385564114
2021-01-05,0.003691964519845245,0.0026031171185246977,0.007081063147749311,0.0022438918399183003,0.0005354626471568624,0.026279985001502627,0.3103315813477427
2021-01-06,0.002807312934265548,0.0025860485803065373,0.10374264051940818,0.002473683464378355,0.0005655432368042489,0.015477357333365853,0.39855907253788525
2021-01-07,0.004528223991202542,0.009009859740161039,1.0,0.0029766427522904928,0.0007089260567796837,0.04499459592288714,1.0
2021-01-08,0.007815177278409347,0.01173758811221793,1.0,0.0037807051497652415,0.0010231376943951962,0.11277347541957643,0.5719948410912368
2021-01-09,0.008457305846656858,0.005026657545547387,0.6822726174591434,0.0047063301798803215,0.001377763580994164,0.04836236940410565,0.07785131033605508
2021-01-10,0.008770538437194945,0.0033188250865927053,0.5808062209341559,0.005467531901925982,0.001770771085570941,0.03456748422347929,0.21670231654301184
2021-01-11,0.007381398956775676,0.004497463527466956,0.11258099855345916,0.005831100025021249,0.0020942965333154576,0.06251112999493175,0.589098105685185
2021-01-12,0.00934201987486791,0.003946969235873122,1.0,0.006680902538782244,0.0025328687531536954,0.05130318336394056,0.3357162084915103
2021-01-13,0.008955504612174179,0.0030391425718475167,0.3914552577099173,0.007605627769717657,0.0030096519389111896,0.02104919050955985,0.2787837085245637
2021-01-14,0.008041294535064105,0.0031146425692202646,0.24603273189658176,0.008134014837030076,0.003405390492052727,0.021564241074310778,0.41490074228137264
2021-01-15,0.007932641581282172,0.002296979869907318,0.46152522334260265,0.008151682178956166,0.003778200155806763,0.02818575995368165,0.26444465974030407
2021-01-16,0.00869660081121711,0.0036276091331391255,0.7160884299351524,0.008187673589594803,0.004216711453106348,0.028448679999734303,0.6945081147890254
2021-01-17,0.01013642520677445,0.004645757471549719,0.8894477961497187,0.008393111224691545,0.004736256178593805,0.042550416526716185,0.5510905369723346
2021-01-18,0.010048642893080672,0.0037780036481697148,0.47116264956750525,0.008794280852148527,0.005207201709567381,0.031239213767493137,0.300651161940448
2021-01-19,0.009452476726888922,0.0022510328621079367,0.34389836279748665,0.008810894231064566,0.005613633399498199,0.026099550364898652,0.18634314923219003
2021-01-20,0.009769523405857638,0.0023770922032208025,0.5756153087142898,0.008933327583245079,0.006065634532712873,0.023924775274705053,0.4301305875762998
2021-01-21,0.006925283749562084,0.002209245150059938,0.0,0.008765472808147889,0.006371284017260747,0.050363369842821186,0.3660978533816336
2021-01-22,0.008305390787721668,0.0033536620016966965,0.9310160557426826,0.008821536544293962,0.006681995933294515,0.06543814952647155,0.6621565912022394
2021-01-23,0.008917984453877315,0.001275601700734087,0.6667481294537023,0.008854833983737802,0.007034164873502425,0.015715631919948597,0.07501380624609966
2021-01-24,0.009423551449894263,0.0015594454452961485,0.6299284825502827,0.00874761345711898,0.007338372729844839,0.017338243282895398,0.5033157668063811
2021-01-25,0.009677965856926075,0.004332098466412044,0.5594277294866916,0.008691861387922415,0.0075893318741438775,0.033515786466748555,1.0
2021-01-26,0.011025774790921927,0.004259863933493412,0.8387411696709766,0.008928494936746325,0.007979777480082332,0.0254994839478016,0.39293051736486645
2021-01-27,0.009641516936660419,0.0017028918593528083,0.16835550868835203,0.008909241989214625,0.00834362448787114,0.03307218576881023,0.07857950957110077
2021-01-28,0.010151685260801055,0.0014810848478454897,0.6241924926325795,0.009394512299392348,0.008643012617877602,0.019553435169367635,0.33910576506102696
2021-01-29,0.010200589404600547,0.0022220443266178407,0.5051294960161071,0.009679561639177721,0.00877000986059287,0.013628034102076029,0.6370579984119022
2021-01-30,0.011712257054026346,0.0027685671026370967,0.8671548262470241,0.010099837146324606,0.008943300598897572,0.0346084457678817,0.5255836831670729
2021-01-31,0.011866946415945642,0.004233655060370813,0.5277423390001716,0.010467338534150054,0.009108150635210074,0.04040460094968225,0.6755112683753004
2021-02-01,0.013215100403296973,0.001947083393209632,0.7930730461461886,0.010999344973050648,0.009418731767249187,0.03132674249021659,0.1111235075031986
2021-02-02,0.015760049289752488,0.005428069145986226,1.0,0.01171140850466974,0.009760422006183815,0.06303266481960737,1.0
2021-02-03,0.017500182038771912,0.002534611346657447,0.8065432567052249,0.012893399288643817,0.010215333114061004,0.04715079685931268,0.10987970585427081
2021-02-04,0.02025530819698085,0.00598446579520358,0.9504851047968454,0.014413045315054187,0.010865596454520659,0.06334605314344796,1.0
2021-02-05,0.02124726166281521,0.00508440299753297,0.6395016128399487,0.01607453166587013,0.011574455112356007,0.04660741939212646,0.31904577878313295
2021-02-06,0.019032091276592243,0.0056396167605741575,0.17831117545258757,0.01717547902510628,0.012124707530712077,0.07495656863789457,0.46150111745772443
2021-02-07,0.02131998558905475,0.005820458272299514,0.8483531505749113,0.018597273316882216,0.012720110445242027,0.0762551778748476,0.41953360488325847
2021-02-08,0.02590925997219993,0.00873932400720526,1.0,0.02050655172813659,0.01356451574304984,0.11046019372578793,0.6778286876399163
2021-02-09,0.025651402432221526,0.006733968392899835,0.4619380222989946,0.021994271093132827,0.014426932294445308,0.06111972027921891,0.2731755429695524
2021-02-10,0.0305224993747203,0.006712988412353422,1.0,0.02395290641822655,0.015531802474840525,0.10248184785030265,0.40019664548840955
2021-02-11,0.031077881714416482,0.002781569297463554,0.5510906494099188,0.02558068696241258,0.01681766553903335,0.06466627658015,0.07720376609557794
2021-02-12,0.031200724409269836,0.005001912584177663,0.5056373284408938,0.027077747987672148,0.018036592955833854,0.05727759418985006,0.8148296557999135
2021-02-13,0.029204217942208153,0.004998003661995353,0.28805232299881356,0.028607697389504336,0.019116614177244248,0.05510991839778541,0.4014984923812591
2021-02-14,0.029229209795965595,0.005120052278751406,0.4957012179172638,0.029797292568772307,0.02017105000093055,0.04365291643911717,0.41523189815478095
2021-02-15,0.029705845964531765,0.006078540674772083,0.5447539991295773,0.03036832207508065,0.021237316715671837,0.10332283351826069,0.5041050620941543
2021-02-16,0.027517993073180622,0.0038379885135621894,0.258647922427348,0.030649068602181428,0.02211534790579975,0.06843428177964783,0.19862683713708598
2021-02-17,0.027225865166963768,0.004911885586466626,0.45956925472548626,0.030153234869470903,0.023051523133415183,0.06048074830257363,0.5513731283675681
2021-02-18,0.030166456116126738,0.004170973931859154,0.8324287017111411,0.030016150944471087,0.024117091923099687,0.07208216123159751,0.3198197681988664
2021-02-19,0.03980916362562494,0.014947173135899716,1.0,0.03131091229209473,0.025693426362551224,0.22518794425307775,1.0
2021-02-20,0.03413268994962195,0.007860821585552628,0.023067685565258678,0.032052184304089744,0.026887070482559,0.14022783194077554,0.13147538690056376
2021-02-21,0.03833420021744634,0.007712986073599378,0.8916709255940594,0.03342162995758514,0.028296163786868972,0.124186721803143,0.3914186763779146
2021-02-22,0.05140714511381955,0.033289178022315596,1.0,0.0366856366637407,0.030329474642733167,0.3848422323328255,1.0
2021-02-23,0.054304583116799636,0.028079895991091935,0.6832431870120644,0.04071450189139145,0.03238155170901202,0.3003577729951626,0.3114848407055804
2021-02-24,0.06245722627716807,0.021643962577601532,1.0,0.04601351178658793,0.034775025187333344,0.23707104467964366,0.2697221147418193
2021-02-25,0.04892868144092442,0.02100311695137455,0.0,0.04883546400526657,0.03630157034963236,0.28237785156752326,0.3849103001115524
2021-02-26,0.048043746319544584,0.01661818327361139,0.43218944884992844,0.05007399506971799,0.03772819161499013,0.16917012403071294,0.28201458710331484
2021-02-27,0.046543047296488414,0.014153926665430997,0.38815578011549284,0.05194058790949682,0.039192850707071826,0.10956005895510212,0.31713296925119694
2021-02-28,0.0461087870102483,0.01725149583196535,0.4617614310868663,0.05310993280699467,0.040512584683495646,0.16367688395076083,0.5266035996786921
2021-03-01,0.053350285795437075,0.017600709935192832,1.0,0.05340219292341316,0.041973520753437604,0.17618001317728138,0.4135082293713074
2021-03-02,0.0494831683070332,0.010104633057371894,0.24755610118130134,0.05267702296174513,0.04324230299945119,0.1249336241983724,0.15810542462113084
2021-03-03,0.05009105426132286,0.008655894341317662,0.5343191578697983,0.050817075863116415,0.04428411564357865,0.06589143268299663,0.32104720023112426
2021-03-04,0.046142685495926705,0.00646006914423033,0.22748749633364362,0.050398045214986135,0.04508615254164421,0.1047175644402764,0.2596423419892008
2021-03-05,0.044251004943152046,0.0049722419096495446,0.35590138783935654,0.04982759396217876,0.04578093799455045,0.0609490559638023,0.27447798130253886
2021-03-06,0.045903964078498886,0.006605832041273312,0.6173998798431714,0.04973147197911409,0.046670017785026836,0.09588498321666176,0.5809026333274387
2021-03-07,0.04916815031977644,0.006529444073407819,0.7306451019367277,0.05019161873300986,0.0477315494345833,0.0886077808940104,0.3955179662154624
2021-03-08,0.04809902516219818,0.006410908305664649,0.41986218651874113,0.049401797358503585,0.04871078611122467,0.053083595957575294,0.39187293250496935
2021-03-09,0.052926282752107194,0.007544469071873892,0.8298320807026538,0.049919662605255474,0.05006350109741313,0.11777556356214243,0.49972956229231696
2021-03-10,0.0505391721863432,0.005685647929526438,0.34037039788174106,0.049987062252730634,0.05130468105014655,0.07669382312211176,0.26454320971971534
2021-03-11,0.05737269764547737,0.013077389241482492,0.9487573880497786,0.05167612403258931,0.05275311741086464,0.18181854285359525,1.0
2021-03-12,0.05178489435614737,0.010499510915716331,0.16134074969285173,0.05280926658770949,0.05339069477771792,0.16998113097934434,0.2898501255183762
2021-03-13,0.054720774818216286,0.008144364201978479,0.6844777309787045,0.054135368273298505,0.054486786301019705,0.10363045805550154,0.27522707113348643
2021-03-14,0.05161465446633118,0.004928543516720151,0.30040152952820887,0.054503337300685246,0.05519382599998678,0.06653690649208673,0.1810162914860359
2021-03-15,0.05036681202228908,0.005653401255587874,0.4113480202838544,0.054844426166773284,0.05513843958156492,0.07548082720318898,0.48199696530807734
2021-03-16,0.04817889622576856,0.0062220691400920155,0.3466013686434636,0.05413039050687639,0.054812313401373075,0.07258171283360157,0.4571707768085431
2021-03-17,0.050496955417092586,0.005190142577728542,0.6544951222898846,0.05412404084932832,0.05417555910441953,0.07871290568403197,0.3103338473577404
2021-03-18,0.05053506484881422,0.004274563241484574,0.49552846947792123,0.053095619502338584,0.05426108154362641,0.06263981355977893,0.3055507476640946
2021-03-19,0.050437173304373424,0.0036674394536937104,0.48645524188939454,0.052892914101120174,0.05438850549036341,0.03592698224265211,0.3253933566313232
2021-03-20,0.05046505139531339,0.003628434158591332,0.4948475704837761,0.052252827547023054,0.05459730953768083,0.05585752369381964,0.39626634711448044
2021-03-21,0.05093153022917951,0.003404531206171759,0.5241391095508315,0.05215008152818511,0.05485406814320781,0.04637145559193965,0.36912776136049746
2021-03-22,0.05320945962275413,0.014936589988138673,0.6438428546988467,0.052577632928095634,0.054846570681684706,0.17163358048145683,1.0
2021-03-23,0.05043731021562439,0.005898381126260613,0.31662082081774423,0.0529173120577853,0.05489736835736503,0.07947822408034831,0.056744539778597836
2021-03-24,0.04832837370939095,0.006603613375114419,0.35206598997025995,0.052591144246904864,0.0548035247957325,0.12100939929499752,0.46775608289153703
2021-03-25,0.0458598379523429,0.006454998200335944,0.32147498535019725,0.0518879618319764,0.0547884662413848,0.07534144197358801,0.38945652238071377
2021-03-26,0.05266674712422843,0.008430638832431085,0.9890179948198051,0.05222330322558667,0.05523651295023835,0.17434951890130138,0.5712825325919573
2021-03-27,0.05937496918629595,0.012760909958602,0.9238003544314441,0.05356340877507477,0.05595369740927149,0.14577301639020582,0.6897013501762324
2021-03-28,0.06522574198569109,0.024614239113927985,0.8293814457719662,0.05571334471722747,0.056808589460765724,0.21909997980214538,0.9296824822334744
2021-03-29,0.06847945636642179,0.012343387065147166,0.6644029172095413,0.058010044625902764,0.0578936256856873,0.08985788997542905,0.11488717005323362
2021-03-30,0.0699504456480183,0.01511436524415553,0.567035390416392,0.060944938268505076,0.05879997713899715,0.140757608277388,0.5293545636004382
2021-03-31,0.07084791739962175,0.011714078315400686,0.5372735937768682,0.0643320139047989,0.059881196864836075,0.1158067384077687,0.2735553313934317
2021-04-01,0.06937222873184341,0.009822261488297079,0.42102716363599263,0.06786841975101564,0.06052004134169295,0.10679625299044755,0.3103900370440772
2021-04-02,0.07218650980122994,0.0073214429544184775,0.6329495939862277,0.07080431017130825,0.061606205396958186,0.08754914199183181,0.258442158190174
2021-04-03,0.08282581650833515,0.027951245119436648,1.0,0.07433145950912466,0.06310249308739678,0.2925643603214323,1.0
2021-04-04,0.08868099266958568,0.024639904631863583,0.7394132833074036,0.07785927113920876,0.06507587231930383,0.24235868627417834,0.3335961434860889
2021-04-05,0.08450202465421766,0.015117700159143203,0.3281339999626449,0.08026916236191546,0.06689320100484054,0.14025011389628916,0.1794116359102012
